State,agi_stub,N1,MARS1,MARS2,MARS4,PREP,N2,NUMDEP,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N03230,A03230,N03240,A03240,N04470,A04470,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N05800,A05800,N09600,A09600,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07220,A07220,N07260,A07260,N09400,A09400,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N06500,A06500,N10300,A10300,N11901,A11901,N11902,A11902
NE,8,20280,1930,17990,280,16480,59580,21330,5842785,20280,5997524,17590,3171196,17620,69640,13550,193161,12910,164320,6170,10845,5100,207448,13320,496721,3790,137144,4400,179148,2700,180,915,4270,98257,9150,852726,10130,154739,820,203,1600,44127,4070,38956,610,5800,0,0,0,0,2010,19715,18680,776397,17700,285860,970,2730,16950,110056,18680,414407,13140,133373,17800,168735,20250,4820964,20250,1140360,14280,80144,8460,10015,5940,4643,1790,812,0,0,0,0,10,14,840,1463,6480,50175,19290,979747,0,0,0,0,0,0,0,0,20240,1130345,20250,1184581,11930,285875,5960,48647
NE,9,3580,380,3130,50,3280,10490,3800,2414644,3580,2466726,3010,956406,3430,33877,2820,126142,2710,112525,770,4191,960,63296,2970,433140,670,39954,600,25791,560,10,53,810,19137,2380,568991,2210,52082,60,14,330,12359,1030,11621,130,1255,0,0,0,0,550,13090,3370,279102,3200,118587,160,451,2990,28941,3360,153219,1990,27149,3230,76676,3580,2091046,3580,563611,2800,32409,2000,6828,1640,3493,210,103,0,0,0,0,0,0,120,614,1380,13415,3390,461062,0,0,0,0,0,0,0,0,3580,556784,3580,570872,2220,145775,700,14788
NE,10,1850,200,1610,30,1760,5190,1730,6046462,1850,6125059,1580,1382411,1820,141687,1620,639136,1580,603033,850,20422,490,30920,1690,1776419,400,77922,360,32800,240,10,40,450,11668,1470,1812685,1230,78597,20,5,100,3259,620,7201,50,554,0,0,0,0,460,60218,1800,696295,1730,244076,70,208,1610,25374,1800,275816,870,13988,1750,358340,1850,5331527,1850,1378862,640,15684,1280,21421,1080,6926,50,26,0,0,0,0,0,0,50,383,730,7172,1800,1260647,0,0,0,0,0,0,0,0,1850,1357441,1850,1365034,1040,247530,300,35271
NV,0,1289360,610840,438740,219450,706960,2602410,927680,75126856,1283470,76014580,1061290,48805831,313100,1214463,180400,3543554,161210,3060922,21490,54748,180210,2117693,164750,7819352,95580,2194789,236070,5944650,3660,125720,843137,158610,1869577,66000,3959818,262920,887674,26000,6693,4210,91300,27010,149919,18200,78458,67420,64284,15520,32122,2790,80896,346820,9909580,31750,407770,279730,427638,286520,779174,341210,1789095,265640,2820562,280280,1529393,982370,54232005,972150,10271986,16320,127657,379630,547364,39410,129470,51460,30052,79780,76745,56600,9453,222250,257648,13400,9251,132230,317299,1216390,12421683,244230,553790,214650,491680,212470,312061,78180,66535,846930,9724752,916160,10101865,213600,1149418,1009350,2941387
NV,1,24460,14870,7620,1170,16400,37810,6920,-4464724,18570,-4436505,5920,224847,9000,130015,5820,120388,5160,93565,240,855,7980,-83005,9050,322013,1860,41076,2950,55225,460,710,5774,50,424,5740,-970182,5350,28177,80,21,60,1061,1410,6909,140,696,690,806,680,2292,20,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,4431,170,4430,110,707,0,0,0,1,20,23,20,16,50,66,0,30,3260,8699,11030,76477,2310,2572,1510,1675,1230,1907,1600,1484,150,3724,3860,13637,2050,5001,9430,53102
NV,2,168490,134290,14430,17660,79330,186730,44980,921379,168490,952449,122400,698127,22210,16254,12080,20869,10290,11347,510,377,26730,110667,11140,-7587,6180,27907,15420,74539,180,11310,46244,510,2209,2750,-5220,27820,31068,320,69,50,251,1850,5557,310,825,2570,2202,2670,7221,40,79,7860,125846,440,1059,5680,4114,5480,12113,7280,19255,4710,40746,4330,4779,16970,28324,16270,3095,20,197,920,101,340,12,10,9,360,43,90,6,20,20,0,0,22000,16618,142950,151421,56780,65266,49830,55672,20630,14282,9340,7978,15740,2994,39240,20471,13060,5593,134370,135981
NV,3,325530,186030,50540,84380,176290,613720,247690,5683941,325530,5760109,262340,4323427,38790,38624,22870,130678,20320,96848,1490,1043,45000,370559,17380,9766,14100,105464,38710,419649,350,41800,301232,19200,35647,4870,7292,53470,76168,1450,327,140,1111,3260,11248,1620,4678,10100,8683,2460,5322,80,58,27190,399690,1480,2411,21360,18187,18400,33819,26030,65855,16360,126612,18170,29430,211730,1344512,205740,142096,80,228,67090,24630,1640,111,4340,1628,20570,11708,17930,2912,24950,7956,550,143,36710,54103,306230,950108,107970,345485,98130,311347,105640,155486,21380,17454,159900,117466,188980,173611,27590,24508,287350,804783
NV,4,348280,165040,94610,81500,188120,736080,293970,12447875,348280,12565576,306750,10279208,60660,61328,30710,138879,26940,97942,3180,2418,34640,270558,27230,19427,19210,197877,55320,946301,530,35390,242898,48220,303580,8320,51241,58210,117695,5210,1249,350,2835,4560,18513,4770,16407,21470,20316,2650,5034,190,305,78250,1211844,4500,8309,63060,72398,56530,96465,76090,204958,53640,412782,59020,115734,332610,6258537,329600,768108,70,186,141210,127945,5070,596,17980,11260,27440,26277,32110,5497,91970,82423,2840,1292,23130,47415,340140,1471995,77100,140465,65120,122985,75730,127291,20850,17186,260610,640163,271310,694728,45390,67534,297990,841484
NV,5,174450,63730,86330,21370,95480,393770,133120,10720455,174450,10825686,150450,8297472,53930,66856,28170,109181,24900,69490,3610,3351,22040,197179,25030,38143,16780,228713,44040,1142679,560,18220,123056,34940,474171,7970,80484,42220,105231,6620,1634,400,4084,3500,16470,3860,15577,15730,14302,2600,4546,220,645,71920,1312422,5330,13572,58760,78124,59730,112111,71050,232931,56350,500166,57930,142862,173590,6938271,173130,990710,300,520,69410,107777,6250,1394,9960,5682,13780,16362,6460,1022,50410,80284,3140,1791,14440,34906,171490,1225968,80,2,60,2,8300,11731,10560,9289,164530,882938,166360,926082,39290,85635,131740,376761
NV,6,101160,23830,68680,7460,56490,249740,79930,8734731,101160,8813907,87390,6540075,40880,54852,22730,94093,20260,62446,3300,3731,15010,166695,19800,50368,13280,246906,31560,1027002,430,9580,64271,22900,398462,6950,97010,25500,79176,4500,1190,410,5243,2560,13582,2710,12071,7890,8793,960,1669,270,844,53900,1141283,4760,16401,44150,67874,47270,103350,53440,213562,44760,463935,45130,132471,100890,6153481,100720,932111,530,923,42380,72765,5550,1767,7400,4312,8980,10592,0,0,30900,53044,2460,1644,9950,28277,99870,1069125,0,0,0,0,790,1094,6460,5707,99840,859354,100130,896711,26860,77736,71670,239272
NV,7,114430,17370,91320,4780,69120,301120,95390,15156462,114430,15325300,99700,10915697,61380,133739,38220,235322,34700,165628,6150,9750,20620,391726,34380,210850,17950,531052,39030,1696216,740,7890,53043,25140,483331,14460,369301,37040,168838,7130,2025,1270,22492,4990,31279,3710,19323,8970,9182,3500,6038,670,3129,79480,2110557,9150,53919,65380,126907,72790,207697,79150,437435,68190,859502,70180,277312,114190,11529070,114100,2059224,2810,7893,45920,66781,11170,7769,10080,6080,8630,11741,0,0,23940,33844,3580,2766,14540,57299,112900,2162420,0,0,0,0,150,270,8010,7436,113830,1992560,113920,2068060,43210,220573,66240,279346
NV,8,24840,4120,19560,870,18820,64100,19710,7071368,24840,7194227,20560,4079841,19020,129901,13880,250750,12990,190735,1950,5946,6080,333323,14300,413892,4690,282956,7410,460949,250,770,6024,5610,122102,9410,775044,9280,122859,650,169,1040,29341,3170,27422,790,6314,0,0,0,0,610,7018,21140,988809,3810,50566,16640,44009,19700,106292,21080,218255,17020,303321,19050,144435,24730,5805775,24740,1379382,9670,44453,8370,23674,5910,17644,1460,917,0,0,0,0,10,10,680,1002,5660,37251,24270,1343545,0,0,0,0,0,0,0,0,24680,1355708,24700,1400443,12570,207025,8920,87798
NV,9,4420,840,3330,160,3890,11550,3810,3009886,4420,3060302,3420,1253514,4040,84763,3230,163204,3080,128388,400,2806,1160,137734,3520,388564,820,98384,970,61264,80,40,443,1070,25154,2950,634453,2180,50417,40,8,300,14666,960,10420,180,1523,0,0,0,0,260,5981,4020,381409,1010,29182,2930,8826,3750,36350,4000,79807,2850,66787,3630,64468,4390,2586447,4390,724162,1790,21412,2200,14071,1750,10770,170,115,0,0,0,0,0,0,100,377,1350,12363,4300,692170,0,0,0,0,0,0,0,0,4380,710091,4390,724356,2210,112131,1030,29658
NV,10,3300,720,2330,120,3020,7790,2160,15845484,3300,15953529,2370,2193622,3190,498130,2690,2280189,2570,2144533,670,24472,950,222256,2940,6373916,720,434454,660,60826,90,20,152,970,24497,2590,2920394,1850,108045,10,2,200,10216,760,8518,130,1043,0,0,0,0,430,62192,3080,2237721,1270,232351,1760,7199,2880,70978,3080,317038,1750,46710,2830,617901,3280,13587587,3280,3268667,890,47414,2020,108913,1720,89407,60,48,0,0,0,0,0,0,40,204,1190,20366,3230,3278453,0,0,0,0,0,0,0,0,3270,3159754,3280,3183765,1360,343681,630,93201
NH,0,679910,335810,271940,59260,306870,1235740,341320,44853272,678180,45586129,573320,32022918,244050,875596,162580,1278426,148470,986718,57620,57540,103320,2001239,123020,2622840,74460,1314923,129720,2726146,2200,43160,254149,93570,1192594,33240,1198471,186840,732856,21230,5288,6120,110109,20820,154116,15660,69492,69960,74777,9190,21996,2040,24221,230220,5635420,97060,474161,3650,3326,216670,1449742,227080,2030070,188010,1726466,175070,548246,544150,32330598,536880,6060013,16920,98382,209240,267551,44730,38902,29710,15531,46150,56400,29030,5138,97090,124839,16750,7264,84610,265852,647250,7118313,82990,153548,68340,133164,47450,56054,40300,39377,501300,5792465,528700,6097054,113860,545329,528680,1371624
NH,1,9120,5820,2580,390,5890,12940,2110,-522137,7390,-511040,2460,64965,3350,15725,2720,14366,2470,10080,190,342,3530,-45964,3420,19260,690,13621,890,8770,170,140,838,20,109,1530,-101409,2400,11097,30,7,30,412,670,4076,70,266,460,553,400,1442,20,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1506,40,1501,30,29,0,0,0,0,0,0,0,3,10,12,0,0,1380,2646,4100,17096,1030,901,640,567,370,540,480,469,30,1478,1580,4565,880,1617,3310,12294
NH,2,105510,91540,7000,5590,36700,80010,14340,520660,105510,539661,84320,420017,18700,9745,11860,17270,10460,10914,440,194,11070,43753,8880,-3897,4790,17961,8770,38307,160,2760,8883,330,1352,1100,-1654,13420,19001,160,32,40,270,1280,5386,240,743,2480,2341,1560,4896,30,45,4840,79184,1020,726,130,59,3870,20394,4400,22238,2540,16435,2560,2209,15500,25382,14430,2488,10,17,760,51,440,16,0,0,200,29,50,1,0,1,10,11,9360,6718,92780,69015,25640,24228,22010,21402,6310,3851,3300,2898,14130,2437,24130,9655,7380,3112,87500,61620
NH,3,130460,89180,21020,17370,52600,184900,42350,2258725,130460,2307905,101680,1648836,28070,25092,18790,85578,16910,58417,1340,587,16080,155444,11700,6185,11890,78857,22220,223179,300,10580,55085,10900,18986,2170,5809,27270,49180,1120,237,160,918,2680,13072,1230,3745,10830,11130,980,2512,70,124,13840,227702,3260,2770,390,220,11520,58782,12990,66426,7940,51882,8320,10614,98760,672525,94980,71015,30,71,25250,9467,1850,94,1600,586,7950,4987,8740,1392,6100,2242,500,89,14050,23008,121740,328272,32720,88631,27690,79773,20930,25724,6910,6017,80430,61548,89220,85865,12040,13065,112710,253159
NH,4,154650,88890,40120,20960,65850,259530,65440,5625141,154650,5722197,133890,4469037,42700,37491,25270,77252,22690,53082,4840,2121,19740,252139,17330,22100,15030,142548,27790,434497,380,11740,70962,27230,171691,3840,25554,41910,97055,3690,853,460,3548,3840,21952,3690,13438,20800,23256,1080,2480,170,431,35660,556413,9620,12353,650,465,31930,157890,34710,181561,26690,183442,22520,31824,150500,3169186,148800,394623,30,155,52350,44650,5700,411,5300,2791,11310,12073,15700,2968,26220,25365,2550,658,15950,38925,151100,673037,23570,39787,17980,31421,16600,21793,7550,7001,131830,349975,137370,393149,19180,32174,131970,305763
NH,5,96660,35580,50560,8510,47210,202380,55220,5960393,96660,6051225,84870,4585502,39650,39910,24560,85983,22170,59101,8890,4338,15980,233838,17480,36417,12790,165250,23030,495850,340,7320,46313,20900,298761,4190,38109,32190,90832,4440,1080,650,6191,3060,20177,3260,14354,14020,14084,1380,2858,230,638,42190,731015,14840,30074,650,558,39660,210820,41700,256296,35040,274011,29710,49731,96180,3935214,95770,556855,90,132,39570,53356,6800,819,5170,2619,8150,11290,4540,774,23850,36032,3580,1056,12760,36250,95370,724241,30,1,20,0,2820,3538,6110,6239,92650,503498,93850,545579,18760,42386,75030,213776
NH,6,66180,12580,49630,3180,33130,164290,48500,5736945,66180,5816646,59380,4436709,33410,36954,21200,80005,19270,56070,10740,6312,12150,208233,15380,48054,10110,178627,17560,455443,270,4910,31361,14180,264989,3890,49733,23290,79701,3980,1039,730,7928,2180,16060,2790,12640,9620,11082,560,1177,200,732,38980,765702,16280,45770,580,485,37440,220494,38780,282279,34030,301831,29660,56726,66040,4047807,65840,594570,250,436,31860,50072,6390,828,5560,3012,7470,10687,0,0,20210,33297,3270,1145,9650,32374,65590,719570,0,0,0,0,350,514,5490,5682,65400,544498,65610,582339,14190,40845,49790,170537
NH,7,91540,9800,78450,2670,47450,255910,85950,12284590,91540,12457804,84020,9678231,56680,81451,40350,223623,37420,165896,24170,18927,18060,475697,31790,197320,14410,390122,23590,771559,390,5040,35149,15630,332147,8670,156835,36280,173214,6920,1822,2050,31073,3900,34542,3770,19008,11760,12332,3230,6629,560,2595,70820,1677722,36500,156257,930,979,68950,495676,70640,688243,62860,638519,60280,155271,91420,9398490,91270,1654922,2390,5357,47230,61564,14380,4441,9940,5406,11080,17334,0,0,20680,27878,5530,2409,14700,65610,90980,1819862,0,0,0,0,80,95,10470,11072,91090,1593358,91190,1671904,28780,124450,58680,247472
NH,8,21470,1920,18950,460,14340,63580,23160,6009207,21470,6123615,19200,4258608,17370,64132,14180,202615,13550,158515,5650,9450,5430,377656,13340,320970,3830,187762,4930,224049,150,630,5117,3500,81727,5330,290249,7790,114408,840,203,1540,40116,2230,25547,490,4191,0,0,0,0,400,3509,19750,702460,12210,95262,280,478,19270,203667,19720,314200,16220,211680,18090,97693,21450,5046353,21440,1200344,12070,55111,9440,14057,6770,8992,1970,1017,0,0,0,0,10,12,1180,1277,5240,38651,21310,1197611,0,0,0,0,0,0,0,0,21440,1186287,21450,1230869,10540,131257,8600,64664
NH,9,2890,310,2460,80,2460,8340,3000,1919863,2890,1958080,2380,1051695,2720,33215,2360,105320,2290,83002,750,2588,850,123053,2390,259398,610,60205,610,36712,20,40,374,550,14011,1530,217979,1480,38217,50,12,330,13040,610,8301,90,794,0,0,0,0,180,3414,2760,174699,2110,32147,30,40,2700,43713,2760,79537,1930,33804,2600,35689,2890,1711420,2890,475877,1580,18121,1730,8540,1490,6477,140,80,0,0,0,0,0,0,100,225,1010,10780,2870,459982,0,0,0,0,0,0,0,0,2880,467338,2880,478883,1480,57013,770,16174
NH,10,1420,180,1190,40,1260,3860,1260,5059885,1420,5120036,1130,1409319,1400,531882,1280,386411,1240,331641,620,12681,430,177389,1310,1717033,310,79970,340,37780,20,10,67,330,8821,1000,517265,820,60151,10,3,140,6612,370,5004,30,314,0,0,0,0,190,12452,1380,720523,1220,98802,20,41,1350,38306,1380,139290,750,14862,1320,108489,1420,4324221,1420,1107812,430,17480,1030,25765,920,16825,40,21,0,0,0,0,0,0,50,395,510,10889,1410,1109627,0,0,0,0,0,0,0,0,1420,1082047,1420,1094247,630,99408,330,26166
NJ,0,4307560,2025200,1568910,633920,2799480,8351660,2813840,333551601,4297770,339674801,3555400,241732959,1629830,3875384,1113280,8266113,1026720,6256693,908850,1305256,620010,11776797,860380,16207513,415820,7635643,790560,18571969,9330,545430,4554871,561620,8335807,271920,19032716,1072860,5007451,151130,38831,41670,1007806,103670,986921,81220,407439,302640,327922,61500,155114,10010,208148,1826250,56542709,1492880,14171945,303440,291993,1601170,13978759,1820180,28805577,1306110,13229115,1546490,5648492,3367020,239264203,3336510,50833343,268130,2071698,1323270,1848639,275030,466525,221830,129649,323540,388728,119340,20560,613330,717429,78670,35017,527210,1777343,4053860,59103133,599320,1302425,515300,1125835,447870,568584,311770,296707,3049880,48984722,3271120,50976085,753630,4004241,3285640,10164402
NJ,1,59740,39240,15820,2900,44710,81400,18180,-6212631,49950,-4995773,16930,542066,23820,132007,22760,125327,20950,80532,2170,7264,15480,-235949,29080,340532,4360,77178,6150,74940,600,1970,18224,120,1031,11820,-1158463,12980,101111,230,54,120,1848,2960,22076,360,1760,2110,2925,2290,8370,20,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,4475,240,4086,240,369,10,1,0,3,40,50,30,27,100,126,10,10,7650,18502,26470,155856,5830,7316,3990,5043,3330,5402,3910,3950,220,4107,8860,26049,4590,8592,21680,107174
NJ,2,642040,538160,40780,55770,381960,537300,116350,3227189,642030,3343916,461550,2327729,131680,78916,92480,114781,83570,72193,6040,2931,90360,421540,70260,-23430,27000,97110,54670,239447,440,40590,181241,1530,6717,8800,-7732,104700,116727,960,207,210,536,4800,23979,1220,3835,12330,13103,9250,29127,140,49,41440,683500,7570,12191,26580,12934,32810,224903,39630,254141,17050,116895,22420,20505,99080,172168,87550,17035,60,131,6850,470,4810,167,0,0,1410,243,180,11,50,14,20,3,82530,59991,522950,445799,157940,178303,135040,150941,52800,36032,27690,24520,85460,16567,170430,78836,69410,28815,486270,391378
NJ,3,848220,502880,121670,209650,544500,1413860,501430,14495867,848220,14763729,654660,10282073,167860,168728,98230,230949,87590,145574,22590,9906,116730,1175427,67640,11296,59660,384900,123340,1260596,740,153740,1100191,61480,112728,16580,46014,165890,267862,6420,1469,570,4280,9220,53231,5240,16782,44250,47723,6810,17475,240,220,113060,1852902,34050,34308,68940,41554,88710,568756,111170,658916,52190,347347,76310,106743,562060,3667533,552300,388781,300,592,166640,67645,8590,525,12800,4735,60540,37629,36680,6148,53650,17885,1750,348,106030,168539,786420,2246096,272500,827896,243460,733337,223980,291928,63060,54941,435680,321138,517120,495554,79990,78808,730180,1825746
NJ,4,895800,468950,205080,198530,569010,1656920,561450,32566539,895800,33049265,764700,25576453,243760,259690,139830,391013,125700,254622,102960,46391,94310,1117450,97760,51083,74520,699187,152580,2454746,1230,132530,1272836,142800,1010241,28030,181894,200810,482725,20370,4905,1710,14365,14960,102802,16310,64438,91150,106244,8550,21214,460,1171,262260,4531453,163010,215448,91980,77686,201510,1280721,260870,1610587,150430,1065841,200250,361873,853640,17095072,847550,2128409,310,1001,336610,319779,27490,6229,48090,30664,88960,97782,68640,12001,184010,169208,9490,2727,75160,181090,872080,3850886,162930,288906,132730,236510,140990,199221,67770,61890,708840,1808632,743340,2006836,115150,178274,761200,1991269
NJ,5,569810,251410,214220,88480,371680,1129020,345890,35116233,569810,35582589,489410,26860393,237950,289337,145090,499263,131700,343244,167440,108948,69390,886250,102980,98449,67510,878070,134330,3132576,1230,70810,657060,119060,1849865,28260,273661,160460,466356,28180,6915,2410,24999,12530,98412,15400,71214,67540,65206,12200,28496,650,1579,303170,5930252,241440,539035,58830,65166,257300,1710787,302630,2358292,209040,1632252,250580,522849,564380,22695546,562440,3303187,1170,2362,212950,296170,31370,4171,30030,17512,54180,74994,13810,2373,132060,189579,14070,4849,53060,149048,562140,4358335,120,3,90,3,21660,28786,44050,43818,539420,3007023,547740,3179767,108280,234687,445870,1369214
NJ,6,390610,112990,228050,41160,260750,905790,287350,33885981,390610,34291067,341790,25652597,203350,276839,132890,513333,122070,361969,170820,149684,57970,851456,96010,153155,55110,939338,104960,3062135,1230,52440,478960,88200,1791379,27190,337686,107590,405086,24480,6231,2960,36114,10240,86149,12490,64872,30410,36210,3560,8138,660,1975,276840,6273239,244120,807301,31490,44220,247280,1821257,276600,2712752,210020,1843891,239930,557427,388690,23099135,387800,3564465,4400,6152,170370,261281,31890,5290,26430,15254,43160,62685,0,0,108010,168369,13880,5477,44830,142145,387310,4431122,0,0,0,0,3970,5569,34170,34182,383380,3303190,385530,3470449,81120,228105,296420,1140471
NJ,7,641270,89890,513360,31100,432590,1804980,650640,87929041,641270,89034170,587420,69600735,405330,629268,294490,1383546,274910,1028917,332490,393203,116610,2576202,224450,735806,90210,2273219,164720,5985663,2370,76150,684172,115100,2692371,70220,1566153,226600,1105129,58060,15827,12150,195854,22440,218494,24810,136147,54850,56511,18840,42293,2240,11017,572500,16714914,549000,3366847,22600,41833,531750,4740040,572350,8237146,465220,4973168,517430,1464164,639560,63687740,638860,11365551,49450,102157,309970,387543,83860,27004,72700,43330,75270,115345,0,0,135370,172165,29530,13203,93650,383305,637850,13053184,0,0,0,0,1140,1645,71120,73405,637330,10978009,638420,11433696,170780,754836,443190,2188253
