st,naics,lfo,rcptot_size,estab_f,estab,rcptot_n_f,rcptot_f,rcptot
0,33911,-,111,,1248,G,,0
0,33911,-,118,,864,G,,0
0,33911,-,119,,1305,G,,0
0,33911,-,121,,1053,G,,0
0,33911,-,122,,959,G,,0
0,33911,-,123,,690,G,,0
0,33911,-,125,,226,G,,0
0,33911,-,131,,98,G,,0
0,33911,-,133,D,0,D,D,0
0,33911,-,141,,0,G,,0
0,33911,-,1411,,0,G,,0
0,33911,C,1,,1020,G,,110165
0,33911,S,1,,4906,G,,209792
0,33911,P,1,,518,G,,64945
0,3399,-,1,,64434,G,,2710373
0,3399,-,111,,18918,G,,0
0,3399,-,118,,11120,G,,0
0,3399,-,119,,13974,G,,0
0,3399,-,121,,8094,G,,0
0,3399,-,122,,5916,G,,0
0,3399,-,123,,4330,G,,0
0,3399,-,125,,1375,G,,0
0,3399,-,131,,632,G,,0
0,3399,-,133,,75,G,,0
0,3399,-,141,,0,G,,0
0,3399,-,1411,,0,G,,0
0,3399,C,1,,6791,G,,665177
0,3399,S,1,,53683,G,,1669391
0,3399,P,1,,3960,G,,375805
0,42,-,1,,403292,G,,36220984
0,42,-,111,,80652,G,,0
0,42,-,118,,52760,G,,0
0,42,-,119,,79717,G,,0
0,42,-,121,,53868,G,,0
0,42,-,122,,50396,G,,0
0,42,-,123,,47241,G,,0
0,42,-,125,,22921,G,,0
0,42,-,131,,13199,G,,0
0,42,-,133,,2218,G,,0
0,42,-,141,,319,G,,0
0,42,-,1411,D,0,D,D,0
0,42,C,1,,70163,G,,10390696
0,42,S,1,,307836,G,,21797999
0,42,P,1,,25293,G,,4032289
0,423,-,1,,201619,G,,19011062
0,423,-,111,,38373,G,,0
0,423,-,118,,25572,G,,0
0,423,-,119,,39333,G,,0
0,423,-,121,,27414,G,,0
0,423,-,122,,25567,G,,0
0,423,-,123,,25109,G,,0
0,423,-,125,,11917,G,,0
0,423,-,131,,6975,G,,0
0,423,-,133,,1173,G,,0
0,423,-,141,,186,G,,0
0,423,-,1411,,0,G,,0
0,423,C,1,,38661,G,,5805113
0,423,S,1,,149789,G,,11008529
0,423,P,1,,13169,G,,2197420
0,4231,-,1,,16582,G,,2379589
0,4231,-,111,,2052,G,,0
0,4231,-,118,,1650,G,,0
0,4231,-,119,,3053,G,,0
0,4231,-,121,,2484,G,,0
0,4231,-,122,,2461,G,,0
0,4231,-,123,,2454,G,,0
0,4231,-,125,,1251,G,,0
0,4231,-,131,,856,G,,0
0,4231,-,133,,255,G,,0
0,4231,-,141,,66,G,,0
0,4231,-,1411,,0,G,,0
0,4231,C,1,,3571,G,,643545
0,4231,S,1,,11987,G,,1552219
0,4231,P,1,,1024,G,,183825
0,4232,-,1,,12608,G,,1001284
0,4232,-,111,,2171,G,,0
0,4232,-,118,,1508,G,,0
0,4232,-,119,,2409,G,,0
0,4232,-,121,,1886,G,,0
0,4232,-,122,,1798,G,,0
0,4232,-,123,,1860,G,,0
0,4232,-,125,,661,G,,0
0,4232,-,131,,293,G,,0
0,4232,-,133,,22,G,,0
0,4232,-,141,,0,G,,0
0,4232,-,1411,,0,G,,0
0,4232,C,1,,2153,G,,290466
0,4232,S,1,,9726,G,,583485
0,4232,P,1,,729,G,,127333
0,4233,-,1,,8197,G,,836594
0,4233,-,111,,1130,G,,0
0,4233,-,118,,943,G,,0
0,4233,-,119,,1743,G,,0
0,4233,-,121,,1256,G,,0
0,4233,-,122,,1096,G,,0
0,4233,-,123,,1037,G,,0
0,4233,-,125,,572,G,,0
0,4233,-,131,,381,G,,0
0,4233,-,133,,39,G,,0
0,4233,-,141,,0,G,,0
0,4233,-,1411,,0,G,,0
0,4233,C,1,,1770,G,,285469
0,4233,S,1,,5740,G,,409963
0,4233,P,1,,687,G,,141162
0,4234,-,1,,10892,G,,1081034
0,4234,-,111,,1725,G,,0
0,4234,-,118,,1236,G,,0
0,4234,-,119,,1860,G,,0
0,4234,-,121,,1551,G,,0
0,4234,-,122,,1623,G,,0
0,4234,-,123,,1632,G,,0
0,4234,-,125,,833,G,,0
0,4234,-,131,,399,G,,0
0,4234,-,133,,33,G,,0
0,4234,-,141,,0,G,,0
0,4234,-,1411,,0,G,,0
0,4234,C,1,,2228,G,,323420
0,4234,S,1,,7843,G,,600773
0,4234,P,1,,821,G,,156841
0,4235,-,1,,3579,G,,472983
0,4235,-,111,,455,G,,0
0,4235,-,118,,423,G,,0
0,4235,-,119,,749,G,,0
0,4235,-,121,,496,G,,0
0,4235,-,122,,440,G,,0
0,4235,-,123,,471,G,,0
0,4235,-,125,,289,G,,0
0,4235,-,131,,202,G,,0
0,4235,-,133,,54,G,,0
0,4235,-,141,,0,G,,0
0,4235,-,1411,,0,G,,0
0,4235,C,1,,772,G,,130721
0,4235,S,1,,2554,G,,283982
0,4235,P,1,,253,G,,58280
0,4236,-,1,,11178,G,,1238711
0,4236,-,111,,1589,G,,0
0,4236,-,118,,1214,G,,0
0,4236,-,119,,2108,G,,0
0,4236,-,121,,1593,G,,0
0,4236,-,122,,1638,G,,0
0,4236,-,123,,1624,G,,0
0,4236,-,125,,831,G,,0
0,4236,-,131,,506,G,,0
0,4236,-,133,,75,G,,0
0,4236,-,141,,0,G,,0
0,4236,-,1411,,0,G,,0
0,4236,C,1,,3164,G,,505095
0,4236,S,1,,7056,G,,567596
0,4236,P,1,,958,G,,166020
0,4237,-,1,,4892,G,,459280
0,4237,-,111,,705,G,,0
0,4237,-,118,,536,G,,0
0,4237,-,119,,893,G,,0
0,4237,-,121,,775,G,,0
0,4237,-,122,,736,G,,0
0,4237,-,123,,733,G,,0
0,4237,-,125,,332,G,,0
0,4237,-,131,,174,G,,0
0,4237,-,133,,8,G,,0
0,4237,-,141,,0,G,,0
0,4237,-,1411,,0,G,,0
0,4237,C,1,,1161,G,,170307
0,4237,S,1,,3344,G,,223208
0,4237,P,1,,387,G,,65765
0,4238,-,1,,18771,G,,2433978
0,4238,-,111,,2240,G,,0
0,4238,-,118,,1781,G,,0
0,4238,-,119,,3119,G,,0
0,4238,-,121,,2636,G,,0
0,4238,-,122,,2762,G,,0
0,4238,-,123,,3217,G,,0
0,4238,-,125,,1748,G,,0
0,4238,-,131,,1156,G,,0
0,4238,-,133,,112,G,,0
0,4238,-,141,,0,G,,0
0,4238,-,1411,,0,G,,0
0,4238,C,1,,5366,G,,886300
0,4238,S,1,,11927,G,,1240246
0,4238,P,1,,1478,G,,307432
0,4239,-,1,,114920,G,,9107609
0,4239,-,111,,26306,G,,0
0,4239,-,118,,16281,G,,0
0,4239,-,119,,23399,G,,0
0,4239,-,121,,14737,G,,0
0,4239,-,122,,13013,G,,0
0,4239,-,123,,12081,G,,0
0,4239,-,125,,5400,G,,0
0,4239,-,131,,3008,G,,0
0,4239,-,133,,575,G,,0
0,4239,-,141,,120,G,,0
0,4239,-,1411,,0,G,,0
0,4239,C,1,,18476,G,,2569790
0,4239,S,1,,89612,G,,5547057
0,4239,P,1,,6832,G,,990762
0,42391,-,1,,12053,G,,825354
0,42391,-,111,,2641,G,,0
0,42391,-,118,,1660,G,,0
0,42391,-,119,,2235,G,,0
0,42391,-,121,,1676,G,,0
0,42391,-,122,,1587,G,,0
0,42391,-,123,,1478,G,,0
0,42391,-,125,,521,G,,0
0,42391,-,131,,232,G,,0
0,42391,-,133,,23,G,,0
0,42391,-,141,,0,G,,0
0,42391,-,1411,,0,G,,0
0,42391,C,1,,1908,G,,212979
0,42391,S,1,,9009,G,,490790
0,42391,P,1,,1136,G,,121585
0,42392,-,1,,7241,G,,381308
0,42392,-,111,,2101,G,,0
0,42392,-,118,,1107,G,,0
0,42392,-,119,,1434,G,,0
0,42392,-,121,,917,G,,0
0,42392,-,122,,761,G,,0
0,42392,-,123,,576,G,,0
0,42392,-,125,,217,G,,0
0,42392,-,131,,116,G,,0
0,42392,-,133,,12,G,,0
0,42392,-,141,,0,G,,0
0,42392,-,1411,,0,G,,0
0,42392,C,1,,903,G,,96616
0,42392,S,1,,5884,G,,236621
0,42392,P,1,,454,G,,48071
0,42393,-,1,,11638,G,,734496
0,42393,-,111,,2283,G,,0
0,42393,-,118,,2207,G,,0
0,42393,-,119,,3526,G,,0
0,42393,-,121,,1200,G,,0
0,42393,-,122,,857,G,,0
0,42393,-,123,,786,G,,0
0,42393,-,125,,433,G,,0
0,42393,-,131,,276,G,,0
0,42393,-,133,,70,G,,0
0,42393,-,141,,0,G,,0
0,42393,-,1411,,0,G,,0
0,42393,C,1,,590,G,,112011
0,42393,S,1,,10714,G,,555232
0,42393,P,1,,334,G,,67253
0,42394,-,1,,26473,G,,1994089
0,42394,-,111,,7920,G,,0
0,42394,-,118,,4044,G,,0
0,42394,-,119,,5302,G,,0
0,42394,-,121,,2846,G,,0
0,42394,-,122,,2354,G,,0
0,42394,-,123,,2106,G,,0
0,42394,-,125,,1057,G,,0
0,42394,-,131,,591,G,,0
0,42394,-,133,,201,G,,0
0,42394,-,141,,52,G,,0
0,42394,-,1411,,0,G,,0
0,42394,C,1,,2745,G,,432920
0,42394,S,1,,22722,G,,1401046
0,42394,P,1,,1006,G,,160123
0,42399,-,1,,57515,G,,5172362
0,42399,-,111,,11361,G,,0
0,42399,-,118,,7263,G,,0
0,42399,-,119,,10902,G,,0
0,42399,-,121,,8098,G,,0
0,42399,-,122,,7454,G,,0
0,42399,-,123,,7135,G,,0
0,42399,-,125,,3172,G,,0
0,42399,-,131,,1793,G,,0
0,42399,-,133,,269,G,,0
0,42399,-,141,,68,G,,0
0,42399,-,1411,,0,G,,0
0,42399,C,1,,12330,G,,1715264
0,42399,S,1,,41283,G,,2863368
0,42399,P,1,,3902,G,,593730
0,424,-,1,,148405,G,,13511522
0,424,-,111,,29570,G,,0
0,424,-,118,,19250,G,,0
0,424,-,119,,29142,G,,0
0,424,-,121,,19325,G,,0
0,424,-,122,,18829,G,,0
0,424,-,123,,17287,G,,0
0,424,-,125,,9013,G,,0
0,424,-,131,,5088,G,,0
0,424,-,133,,831,G,,0
0,424,-,141,,70,G,,0
0,424,-,1411,,0,G,,0
0,424,C,1,,25298,G,,3719347
0,424,S,1,,113301,G,,8349092
0,424,P,1,,9806,G,,1443083
0,4241,-,1,,6155,G,,495507
0,4241,-,111,,1151,G,,0
0,4241,-,118,,809,G,,0
0,4241,-,119,,1308,G,,0
0,4241,-,121,,868,G,,0
0,4241,-,122,,777,G,,0
0,4241,-,123,,767,G,,0
0,4241,-,125,,288,G,,0
0,4241,-,131,,153,G,,0
0,4241,-,133,,30,G,,0
0,4241,-,141,,4,G,,0
0,4241,-,1411,,0,G,,0
0,4241,C,1,,1088,G,,131695
0,4241,S,1,,4720,G,,308010
0,4241,P,1,,347,G,,55802
0,4242,-,1,,2730,G,,245049
0,4242,-,111,,520,G,,0
0,4242,-,118,,356,G,,0
0,4242,-,119,,493,G,,0
0,4242,-,121,,405,G,,0
0,4242,-,122,,341,G,,0
0,4242,-,123,,355,G,,0
0,4242,-,125,,153,G,,0
0,4242,-,131,,89,G,,0
0,4242,-,133,,18,G,,0
0,4242,-,141,,0,G,,0
0,4242,-,1411,,0,G,,0
0,4242,C,1,,677,G,,81588
0,4242,S,1,,1797,G,,127657
0,4242,P,1,,256,G,,35804
0,42421,-,1,,2730,G,,245049
0,42421,-,111,,520,G,,0
0,42421,-,118,,356,G,,0
0,42421,-,119,,493,G,,0
0,42421,-,121,,405,G,,0
0,42421,-,122,,341,G,,0
0,42421,-,123,,355,G,,0
0,42421,-,125,,153,G,,0
0,42421,-,131,,89,G,,0
0,42421,-,133,,18,G,,0
0,42421,-,141,,0,G,,0
0,42421,-,1411,,0,G,,0
0,42421,C,1,,677,G,,81588
0,42421,S,1,,1797,G,,127657
0,42421,P,1,,256,G,,35804
0,4243,-,1,,24424,G,,1761408
0,4243,-,111,,5663,G,,0
0,4243,-,118,,3262,G,,0
0,4243,-,119,,4891,G,,0
0,4243,-,121,,3169,G,,0
0,4243,-,122,,2934,G,,0
0,4243,-,123,,2759,G,,0
0,4243,-,125,,1108,G,,0
0,4243,-,131,,563,G,,0
0,4243,-,133,,69,G,,0
0,4243,-,141,,6,G,,0
0,4243,-,1411,,0,G,,0
0,4243,C,1,,4209,G,,593340
0,4243,S,1,,18566,G,,970535
0,4243,P,1,,1649,G,,197533
0,4244,-,1,,28148,G,,3940128
0,4244,-,111,,3211,G,,0
0,4244,-,118,,2432,G,,0
0,4244,-,119,,4198,G,,0
0,4244,-,121,,3664,G,,0
0,4244,-,122,,5089,G,,0
0,4244,-,123,,4383,G,,0
0,4244,-,125,,3211,G,,0
0,4244,-,131,,1734,G,,0
0,4244,-,133,,214,G,,0
0,4244,-,141,,12,G,,0
0,4244,-,1411,,0,G,,0
0,4244,C,1,,5194,G,,923738
0,4244,S,1,,21051,G,,2703196
0,4244,P,1,,1903,G,,313194
0,4245,-,1,,5390,G,,626018
0,4245,-,111,,1215,G,,0
0,4245,-,118,,815,G,,0
0,4245,-,119,,1136,G,,0
0,4245,-,121,,547,G,,0
0,4245,-,122,,504,G,,0
0,4245,-,123,,519,G,,0
0,4245,-,125,,302,G,,0
0,4245,-,131,,252,G,,0
0,4245,-,133,,92,G,,0
0,4245,-,141,,8,G,,0
0,4245,-,1411,,0,G,,0
0,4245,C,1,,594,G,,120851
0,4245,S,1,,4538,G,,446272
0,4245,P,1,,258,G,,58895
0,4246,-,1,,3660,G,,456963
0,4246,-,111,,466,G,,0
0,4246,-,118,,381,G,,0
0,4246,-,119,,625,G,,0
0,4246,-,121,,539,G,,0
0,4246,-,122,,529,G,,0
0,4246,-,123,,612,G,,0
0,4246,-,125,,283,G,,0
0,4246,-,131,,195,G,,0
0,4246,-,133,,26,G,,0
0,4246,-,141,,4,G,,0
0,4246,-,1411,,0,G,,0
0,4246,C,1,,1129,G,,168377
0,4246,S,1,,2158,G,,211531
0,4246,P,1,,373,G,,77055
0,4247,-,1,,2235,G,,331215
0,4247,-,111,,446,G,,0
0,4247,-,118,,274,G,,0
0,4247,-,119,,341,G,,0
0,4247,-,121,,263,G,,0
0,4247,-,122,,266,G,,0
0,4247,-,123,,286,G,,0
0,4247,-,125,,179,G,,0
0,4247,-,131,,126,G,,0
0,4247,-,133,,46,G,,0
0,4247,-,141,,8,G,,0
0,4247,-,1411,,0,G,,0
0,4247,C,1,,427,G,,74927
0,4247,S,1,,1615,G,,212380
0,4247,P,1,,193,G,,43908
0,4248,-,1,,4995,G,,442162
0,4248,-,111,,888,G,,0
0,4248,-,118,,664,G,,0
0,4248,-,119,,976,G,,0
0,4248,-,121,,688,G,,0
0,4248,-,122,,704,G,,0
0,4248,-,123,,596,G,,0
0,4248,-,125,,301,G,,0
0,4248,-,131,,150,G,,0
0,4248,-,133,,28,G,,0
0,4248,-,141,,0,G,,0
0,4248,-,1411,,0,G,,0
0,4248,C,1,,866,G,,122378
0,4248,S,1,,3453,G,,229874
0,4248,P,1,,676,G,,89910
0,4249,-,1,,70668,G,,5213072
0,4249,-,111,,16010,G,,0
0,4249,-,118,,10257,G,,0
0,4249,-,119,,15174,G,,0
0,4249,-,121,,9182,G,,0
0,4249,-,122,,7685,G,,0
0,4249,-,123,,7010,G,,0
0,4249,-,125,,3188,G,,0
0,4249,-,131,,1826,G,,0
0,4249,-,133,,308,G,,0
0,4249,-,141,,28,G,,0
0,4249,-,1411,,0,G,,0
0,4249,C,1,,11114,G,,1502453
0,4249,S,1,,55403,G,,3139637
0,4249,P,1,,4151,G,,570982
0,42491,-,1,,2748,G,,297864
0,42491,-,111,,475,G,,0
0,42491,-,118,,348,G,,0
0,42491,-,119,,548,G,,0
0,42491,-,121,,338,G,,0
0,42491,-,122,,324,G,,0
0,42491,-,123,,380,G,,0
0,42491,-,125,,188,G,,0
0,42491,-,131,,117,G,,0
0,42491,-,133,,28,G,,0
0,42491,-,141,D,0,D,D,0
0,42491,-,1411,,0,G,,0
0,42491,C,1,,259,G,,40662
0,42491,S,1,,2349,G,,230539
0,42491,P,1,,140,G,,26663
0,42492,-,1,,12505,G,,397367
0,42492,-,111,,3390,G,,0
0,42492,-,118,,2312,G,,0
0,42492,-,119,,3655,G,,0
0,42492,-,121,,1609,G,,0
0,42492,-,122,,776,G,,0
0,42492,-,123,,506,G,,0
0,42492,-,125,,161,G,,0
0,42492,-,131,,83,G,,0
0,42492,-,133,,13,G,,0
0,42492,-,141,,0,G,,0
0,42492,-,1411,,0,G,,0
0,42492,C,1,,555,G,,55994
0,42492,S,1,,11635,G,,312600
0,42492,P,1,,315,G,,28773
0,42493,-,1,,7593,G,,404453
0,42493,-,111,,1771,G,,0
0,42493,-,118,,1184,G,,0
0,42493,-,119,,1708,G,,0
0,42493,-,121,,1057,G,,0
0,42493,-,122,,873,G,,0
0,42493,-,123,,660,G,,0
0,42493,-,125,,226,G,,0
0,42493,-,131,,102,G,,0
0,42493,-,133,,11,G,,0
0,42493,-,141,D,0,D,D,0
0,42493,-,1411,,0,G,,0
0,42493,C,1,,589,G,,71643
0,42493,S,1,,6729,G,,296992
0,42493,P,1,,275,G,,35818
0,42494,-,1,,1453,G,,225554
0,42494,-,111,,175,G,,0
0,42494,-,118,,164,G,,0
0,42494,-,119,,271,G,,0
0,42494,-,121,,183,G,,0
0,42494,-,122,,181,G,,0
0,42494,-,123,,199,G,,0
0,42494,-,125,,135,G,,0
0,42494,-,131,,122,G,,0
0,42494,-,133,,22,G,,0
0,42494,-,141,D,0,D,D,0
0,42494,-,1411,,0,G,,0
0,42494,C,1,,306,G,,56787
0,42494,S,1,,1026,G,,142744
0,42494,P,1,,121,G,,26023
0,42495,-,1,,2069,G,,94112
0,42495,-,111,,392,G,,0
0,42495,-,118,,350,G,,0
0,42495,-,119,,712,G,,0
0,42495,-,121,,270,G,,0
0,42495,-,122,,134,G,,0
0,42495,-,123,,124,G,,0
0,42495,-,125,,58,G,,0
0,42495,-,131,,25,G,,0
0,42495,-,133,,4,G,,0
0,42495,-,141,,0,G,,0
0,42495,-,1411,,0,G,,0
0,42495,C,1,,193,G,,21755
0,42495,S,1,,1813,G,,64730
0,42495,P,1,,63,G,,7627
0,42499,-,1,,44300,G,,3793722
0,42499,-,111,,9807,G,,0
0,42499,-,118,,5899,G,,0
0,42499,-,119,,8280,G,,0
0,42499,-,121,,5725,G,,0
0,42499,-,122,,5397,G,,0
0,42499,-,123,,5141,G,,0
0,42499,-,125,,2420,G,,0
0,42499,-,131,,1377,G,,0
0,42499,-,133,,230,G,,0
0,42499,-,141,,24,G,,0
0,42499,-,1411,,0,G,,0
0,42499,C,1,,9212,G,,1255612
0,42499,S,1,,31851,G,,2092032
0,42499,P,1,,3237,G,,446078
0,425,-,1,,53268,G,,3698400
0,425,-,111,,12709,G,,0
0,425,-,118,,7938,G,,0
0,425,-,119,,11242,G,,0
0,425,-,121,,7129,G,,0
0,425,-,122,,6000,G,,0
0,425,-,123,,4845,G,,0
0,425,-,125,,1991,G,,0
0,425,-,131,,1136,G,,0
0,425,-,133,,214,G,,0
0,425,-,141,,63,G,,0
0,425,-,1411,D,0,D,D,0
0,425,C,1,,6204,G,,866236
0,425,S,1,,44746,G,,2440378
0,425,P,1,,2318,G,,391786
0,4251,-,1,,53268,G,,3698400
0,4251,-,111,,12709,G,,0
0,4251,-,118,,7938,G,,0
0,4251,-,119,,11242,G,,0
0,4251,-,121,,7129,G,,0
0,4251,-,122,,6000,G,,0
0,4251,-,123,,4845,G,,0
0,4251,-,125,,1991,G,,0
0,4251,-,131,,1136,G,,0
0,4251,-,133,,214,G,,0
0,4251,-,141,,63,G,,0
0,4251,-,1411,D,0,D,D,0
0,4251,C,1,,6204,G,,866236
0,4251,S,1,,44746,G,,2440378
0,4251,P,1,,2318,G,,391786
0,42511,-,1,,8426,G,,614138
0,42511,-,111,,2056,G,,0
0,42511,-,118,,1210,G,,0
0,42511,-,119,,1701,G,,0
0,42511,-,121,,1208,G,,0
0,42511,-,122,,950,G,,0
0,42511,-,123,,720,G,,0
0,42511,-,125,,317,G,,0
0,42511,-,131,,212,G,,0
0,42511,-,133,,43,G,,0
0,42511,-,141,,9,G,,0
0,42511,-,1411,,0,G,,0
0,42511,C,1,,965,G,,139942
0,42511,S,1,,7008,G,,402389
0,42511,P,1,,453,G,,71807
0,42512,-,1,,44842,G,,3084262
0,42512,-,111,,10653,G,,0
0,42512,-,118,,6728,G,,0
0,42512,-,119,,9541,G,,0
0,42512,-,121,,5921,G,,0
0,42512,-,122,,5050,G,,0
0,42512,-,123,,4125,G,,0
0,42512,-,125,,1674,G,,0
0,42512,-,131,,924,G,,0
0,42512,-,133,,171,G,,0
0,42512,-,141,,54,G,,0
0,42512,-,1411,D,0,D,D,0
0,42512,C,1,,5239,G,,726294
0,42512,S,1,,37738,G,,2037989
0,42512,P,1,,1865,G,,319979
0,44-45,-,1,,1847993,G,,79730576
0,44-45,-,111,,624988,G,,0
0,44-45,-,118,,307879,G,,0
0,44-45,-,119,,373277,G,,0
0,44-45,-,121,,201718,G,,0
0,44-45,-,122,,148631,G,,0
0,44-45,-,123,,123414,G,,0
0,44-45,-,125,,47574,G,,0
0,44-45,-,131,,17419,G,,0
0,44-45,-,133,,2595,G,,0
0,44-45,-,141,,494,G,,0
0,44-45,-,1411,,4,G,,0
0,44-45,C,1,,116215,G,,13982701
0,44-45,S,1,,1664773,G,,58095854
0,44-45,P,1,,67005,G,,7652021
0,441,-,1,,159208,G,,17718647
0,441,-,111,,30389,G,,0
0,441,-,118,,20813,G,,0
0,441,-,119,,32121,G,,0
0,441,-,121,,20431,G,,0
0,441,-,122,,17731,G,,0
0,441,-,123,,19370,G,,0
0,441,-,125,,10224,G,,0
0,441,-,131,,5829,G,,0
0,441,-,133,,1872,G,,0
0,441,-,141,,428,G,,0
0,441,-,1411,,0,G,,0
0,441,C,1,,16157,G,,2972919
0,441,S,1,,136394,G,,13489574
0,441,P,1,,6657,G,,1256154
0,4411,-,1,,90896,G,,12522213
0,4411,-,111,,16305,G,,0
0,4411,-,118,,11552,G,,0
0,4411,-,119,,17965,G,,0
0,4411,-,121,,11065,G,,0
0,4411,-,122,,9495,G,,0
0,4411,-,123,,11260,G,,0
0,4411,-,125,,6723,G,,0
0,4411,-,131,,4525,G,,0
0,4411,-,133,,1647,G,,0
0,4411,-,141,,359,G,,0
0,4411,-,1411,,0,G,,0
0,4411,C,1,,8889,G,,1862109
0,4411,S,1,,78630,G,,9912862
0,4411,P,1,,3377,G,,747242
0,44112,-,1,,90896,G,,12522213
0,44112,-,111,,16305,G,,0
0,44112,-,118,,11552,G,,0
0,44112,-,119,,17965,G,,0
0,44112,-,121,,11065,G,,0
0,44112,-,122,,9495,G,,0
0,44112,-,123,,11260,G,,0
0,44112,-,125,,6723,G,,0
0,44112,-,131,,4525,G,,0
0,44112,-,133,,1647,G,,0
0,44112,-,141,,359,G,,0
0,44112,-,1411,,0,G,,0
0,44112,C,1,,8889,G,,1862109
0,44112,S,1,,78630,G,,9912862
0,44112,P,1,,3377,G,,747242
0,4412,-,1,,33259,G,,2934664
0,4412,-,111,,7240,G,,0
0,4412,-,118,,4784,G,,0
0,4412,-,119,,6816,G,,0
0,4412,-,121,,4377,G,,0
0,4412,-,122,,3615,G,,0
0,4412,-,123,,3532,G,,0
0,4412,-,125,,1644,G,,0
0,4412,-,131,,958,G,,0
0,4412,-,133,,224,G,,0
0,4412,-,141,,69,G,,0
0,4412,-,1411,,0,G,,0
0,4412,C,1,,3561,G,,584746
0,4412,S,1,,28238,G,,2112065
0,4412,P,1,,1460,G,,237853
0,44121,-,1,,3590,G,,323808
0,44121,-,111,,880,G,,0
0,44121,-,118,,485,G,,0
0,44121,-,119,,678,G,,0
0,44121,-,121,,451,G,,0
0,44121,-,122,,375,G,,0
0,44121,-,123,,373,G,,0
0,44121,-,125,,200,G,,0
0,44121,-,131,,118,G,,0
0,44121,-,133,,23,G,,0
0,44121,-,141,,7,G,,0
0,44121,-,1411,,0,G,,0
0,44121,C,1,,433,G,,66559
0,44121,S,1,,2944,G,,221941
0,44121,P,1,,213,G,,35308
0,44122,-,1,,29669,G,,2610856
0,44122,-,111,,6360,G,,0
0,44122,-,118,,4299,G,,0
0,44122,-,119,,6138,G,,0
0,44122,-,121,,3926,G,,0
0,44122,-,122,,3240,G,,0
0,44122,-,123,,3159,G,,0
0,44122,-,125,,1444,G,,0
0,44122,-,131,,840,G,,0
0,44122,-,133,,201,G,,0
0,44122,-,141,,62,G,,0
0,44122,-,1411,,0,G,,0
0,44122,C,1,,3128,G,,518187
0,44122,S,1,,25294,G,,1890124
0,44122,P,1,,1247,G,,202545
0,441221,-,1,,3363,G,,265922
0,441221,-,111,,731,G,,0
0,441221,-,118,,413,G,,0
0,441221,-,119,,609,G,,0
0,441221,-,121,,447,G,,0
0,441221,-,122,,421,G,,0
0,441221,-,123,,476,G,,0
0,441221,-,125,,176,G,,0
0,441221,-,131,,78,G,,0
0,441221,-,133,,12,G,,0
0,441221,-,141,,0,G,,0
0,441221,-,1411,,0,G,,0
0,441221,C,1,,395,G,,60235
0,441221,S,1,,2759,G,,180657
0,441221,P,1,,209,G,,25030
0,441222,-,1,,3926,G,,340770
0,441222,-,111,,693,G,,0
0,441222,-,118,,493,G,,0
0,441222,-,119,,763,G,,0
0,441222,-,121,,608,G,,0
0,441222,-,122,,541,G,,0
0,441222,-,123,,501,G,,0
0,441222,-,125,,199,G,,0
0,441222,-,131,,104,G,,0
0,441222,-,133,,21,G,,0
0,441222,-,141,,3,G,,0
0,441222,-,1411,,0,G,,0
0,441222,C,1,,690,G,,103680
0,441222,S,1,,3036,G,,201423
0,441222,P,1,,200,G,,35667
0,441229,-,1,,22380,G,,2004164
0,441229,-,111,,4936,G,,0
0,441229,-,118,,3393,G,,0
0,441229,-,119,,4766,G,,0
0,441229,-,121,,2871,G,,0
0,441229,-,122,,2278,G,,0
0,441229,-,123,,2182,G,,0
0,441229,-,125,,1069,G,,0
0,441229,-,131,,658,G,,0
0,441229,-,133,,168,G,,0
0,441229,-,141,,59,G,,0
0,441229,-,1411,,0,G,,0
0,441229,C,1,,2043,G,,354272
0,441229,S,1,,19499,G,,1508044
0,441229,P,1,,838,G,,141848
0,4413,-,1,,35053,G,,2261770
0,4413,-,111,,6844,G,,0
0,4413,-,118,,4477,G,,0
0,4413,-,119,,7340,G,,0
0,4413,-,121,,4989,G,,0
0,4413,-,122,,4621,G,,0
0,4413,-,123,,4578,G,,0
0,4413,-,125,,1857,G,,0
0,4413,-,131,,346,G,,0
0,4413,-,133,D,0,D,D,0
0,4413,-,141,,0,G,,0
0,4413,-,1411,,0,G,,0
0,4413,C,1,,3707,G,,526064
0,4413,S,1,,29526,G,,1464647
0,4413,P,1,,1820,G,,271059
0,442,-,1,,39871,G,,2424657
0,442,-,111,,8977,G,,0
0,442,-,118,,5802,G,,0
0,442,-,119,,8062,G,,0
0,442,-,121,,5262,G,,0
0,442,-,122,,4712,G,,0
0,442,-,123,,4702,G,,0
0,442,-,125,,1819,G,,0
0,442,-,131,,535,G,,0
0,442,-,133,,0,G,,0
0,442,-,141,,0,G,,0
0,442,-,1411,,0,G,,0
0,442,C,1,,5743,G,,766348
0,442,S,1,,31441,G,,1282196
0,442,P,1,,2687,G,,376113
0,4421,-,1,,14824,G,,925867
0,4421,-,111,,3136,G,,0
0,4421,-,118,,2193,G,,0
0,4421,-,119,,3104,G,,0
0,4421,-,121,,1922,G,,0
0,4421,-,122,,1734,G,,0
0,4421,-,123,,1821,G,,0
0,4421,-,125,,720,G,,0
0,4421,-,131,,194,G,,0
0,4421,-,133,,0,G,,0
0,4421,-,141,,0,G,,0
0,4421,-,1411,,0,G,,0
0,4421,C,1,,1755,G,,248114
0,4421,S,1,,12297,G,,553069
0,4421,P,1,,772,G,,124684
0,44211,-,1,,14824,G,,925867
